XCoord,YCoord,FID,OBJECTID,ED_ID,PD_NUMBER,PD_LABEL,ED_NAME_EN,ED_NAME_FR,SHAPE_LENG,SHAPE_AREA
1607678.92595734,5616775.83387208,1786,39646,52.000000,4.000000,004,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,35422.518948,59705858.589300
1657211.10385020,5637297.34997984,1787,39647,52.000000,50.000000,050,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,29925.453872,43455355.850800
1660845.80538015,5634424.68220815,1788,39648,52.000000,52.000000,052,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,34052.196867,30593079.323500
1670407.02487677,5634287.17431932,1789,39649,52.000000,713.000000,713,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,280.707136,4561.975215
1624680.13295398,5584388.09524988,1790,39650,52.000000,22.000000,022,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,20682.405060,10179341.995100
1620256.48739108,5600064.34363030,1791,39651,52.000000,15.000000,015,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,49948.318097,117589792.657000
1655967.80520890,5660947.43599461,1792,39652,52.000000,62.000000,062,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,36298.579059,45411348.544900
1658636.89301541,5644942.04940829,1793,39653,52.000000,55.000000,055,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,49871.538473,74717698.866900
1655193.91398383,5669237.92198708,1794,39654,52.000000,63.000000,063,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,48152.994945,48363803.692500
1625240.42422550,5586516.26036558,1795,39655,52.000000,23.000000,023,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,16157.795220,7148094.503790
1635889.73794168,5634775.90386382,1796,39656,52.000000,30.000000,030,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,34271.915277,42424440.876100
1644893.60592541,5652634.35991535,1797,39657,52.000000,48.000000,048,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,46318.192170,63400861.189600
1659294.76132142,5620465.69989936,1798,39658,52.000000,44.000000,044,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,7016.847416,1336502.232840
1611780.61712352,5623264.67358070,1799,39659,52.000000,5.000000,005,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,37826.782691,57049727.944200
1653524.66834739,5652655.01219384,1800,39660,52.000000,66.000000,066,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,30685.437295,41864187.888500
1657740.81184771,5622192.73202864,1801,39661,52.000000,41.000000,041,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,12740.276044,5417537.679130
1649039.71003559,5633283.45130167,1802,39662,52.000000,34.000000,034,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,40273.415054,71177091.668800
1625167.20071518,5620143.62892299,1803,39663,52.000000,10.000000,010,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,42070.523930,61864616.153300
1620914.71858939,5640219.83003744,1804,39664,52.000000,12.000000,012,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,29580.185010,32392862.277100
1617769.95277373,5632530.27522554,1805,39665,52.000000,9.000000,009,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,43911.620851,84716114.571500
1645608.56654588,5609100.58085799,1806,39666,52.000000,27.000000,027,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,53887.698612,159902668.168000
1617651.18427301,5621973.54920106,1807,39667,52.000000,7.000000,007,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,42185.023919,43689383.473500
1624319.65883695,5587243.82709406,1808,39668,52.000000,700.000000,700,Leeds—Grenville—Thousand Islands and Rideau Lakes,Leeds—Grenville—Thousand Islands et Rideau Lakes,448.885207,11910.077205
1229212.55624767,5410477.82195681,1809,39669,53.000000,6.000000,006,London—Fanshawe,London—Fanshawe,8018.174930,1727623.245020
1225933.13204830,5404760.13788429,1810,39670,53.000000,29.000000,029,London—Fanshawe,London—Fanshawe,7570.570356,2406695.486220
1228982.81733741,5411963.43818469,1811,39671,53.000000,4.000000,004,London—Fanshawe,London—Fanshawe,11954.064862,3878893.911730
1232575.37967652,5413040.60615700,1812,39672,53.000000,2.000000,002,London—Fanshawe,London—Fanshawe,27866.658695,27117686.023100
1228303.08297007,5416130.85614192,1813,39673,53.000000,1.000000,001,London—Fanshawe,London—Fanshawe,17465.939308,15100252.565300
1230180.42091231,5411441.34028193,1814,39674,53.000000,5.000000,005,London—Fanshawe,London—Fanshawe,3450.084286,685934.621652
1228239.46141856,5402781.24136026,1815,39675,53.000000,25.000000,025,London—Fanshawe,London—Fanshawe,11476.951022,4023844.782950
1228436.18012819,5413415.94513182,1816,39676,53.000000,3.000000,003,London—Fanshawe,London—Fanshawe,10346.125174,3759001.375140
1230224.07445365,5408004.47793659,1817,39677,53.000000,12.000000,012,London—Fanshawe,London—Fanshawe,7586.096027,2777008.314190
1230054.91921731,5409354.76589630,1818,39678,53.000000,9.000000,009,London—Fanshawe,London—Fanshawe,8258.258210,2474873.432260
1231910.56053398,5410335.23631951,1819,39679,53.000000,8.000000,008,London—Fanshawe,London—Fanshawe,7683.970907,1615038.920320
1226717.58857609,5407889.17289523,1820,39680,53.000000,16.000000,016,London—Fanshawe,London—Fanshawe,3500.562463,594714.339309
1232739.30271254,5408070.42638608,1821,39681,53.000000,11.000000,011,London—Fanshawe,London—Fanshawe,11845.809558,5749411.722470
1229107.66450091,5406636.44279863,1822,39682,53.000000,18.000000,018,London—Fanshawe,London—Fanshawe,5534.481698,1369684.227660
1229392.73817569,5404338.22502019,1823,39683,53.000000,23.000000,023,London—Fanshawe,London—Fanshawe,7277.225569,1600541.113500
1228944.45989738,5404370.30872379,1824,39684,53.000000,705.000000,705,London—Fanshawe,London—Fanshawe,595.867271,17376.113575
1228486.38904249,5408008.74900792,1825,39685,53.000000,703.000000,703,London—Fanshawe,London—Fanshawe,275.900428,4407.453544
1226022.74080939,5403365.29761885,1826,39686,53.000000,33.000000,033,London—Fanshawe,London—Fanshawe,3862.317537,594904.398082
1226645.59877694,5403436.08301367,1827,39687,53.000000,28.000000,028,London—Fanshawe,London—Fanshawe,3915.374596,630208.738976
1228642.88656248,5403666.36553724,1828,39688,53.000000,26.000000,026,London—Fanshawe,London—Fanshawe,4507.803982,938184.264662
1227864.12414517,5404722.20388194,1829,39689,53.000000,24.000000,024,London—Fanshawe,London—Fanshawe,7734.277126,1750088.274780
1227537.06865631,5412660.99803743,1830,39690,53.000000,702.000000,702,London—Fanshawe,London—Fanshawe,827.149819,27536.311300
1227088.54357924,5404278.63387262,1831,39691,53.000000,708.000000,708,London—Fanshawe,London—Fanshawe,3062.388668,300210.771661
1227261.78341622,5405339.47393137,1832,39692,53.000000,706.000000,706,London—Fanshawe,London—Fanshawe,3867.820504,538919.716284
1232911.47821535,5405633.54048374,1833,39693,53.000000,20.000000,020,London—Fanshawe,London—Fanshawe,21251.814654,20412105.291300
1224676.83835647,5404544.37653506,1834,39694,53.000000,30.000000,030,London—Fanshawe,London—Fanshawe,6959.471078,1353893.033430
1227008.42518195,5408444.22669024,1835,39695,53.000000,14.000000,014,London—Fanshawe,London—Fanshawe,4255.484198,740150.649127
1228254.17283407,5407642.18380784,1836,39696,53.000000,15.000000,015,London—Fanshawe,London—Fanshawe,7873.824290,1720225.295120
1227527.91854095,5407056.44417883,1837,39697,53.000000,17.000000,017,London—Fanshawe,London—Fanshawe,6518.263159,1149927.772890
1232399.15672057,5409361.76117246,1838,39698,53.000000,10.000000,010,London—Fanshawe,London—Fanshawe,7399.791643,2923032.102650
1229544.19165134,5405508.98460765,1839,39699,53.000000,21.000000,021,London—Fanshawe,London—Fanshawe,4968.634603,1174132.764440
1225242.16600782,5403962.34222132,1840,39700,53.000000,31.000000,031,London—Fanshawe,London—Fanshawe,3067.416611,510658.366622
1225302.15304237,5403162.59014594,1841,39701,53.000000,32.000000,032,London—Fanshawe,London—Fanshawe,3621.215242,791267.821638
1227758.68948412,5406339.05595272,1842,39702,53.000000,19.000000,019,London—Fanshawe,London—Fanshawe,7077.554073,1341682.287900
1228701.68669255,5405403.16409424,1843,39703,53.000000,22.000000,022,London—Fanshawe,London—Fanshawe,5540.933789,942161.610108
1227533.77045099,5403494.43345023,1844,39704,53.000000,27.000000,027,London—Fanshawe,London—Fanshawe,4641.580954,1271009.406840
1230290.77686292,5410437.80712078,1845,39705,53.000000,7.000000,007,London—Fanshawe,London—Fanshawe,4859.588728,1313087.111770
1226818.07617037,5405113.28124148,1846,39706,53.000000,707.000000,707,London—Fanshawe,London—Fanshawe,2206.805770,192419.126209
1231059.40603581,5406265.59172167,1847,39707,53.000000,704.000000,704,London—Fanshawe,London—Fanshawe,553.505424,18949.972471
1225702.66700345,5402224.90348272,1848,39708,53.000000,34.000000,034,London—Fanshawe,London—Fanshawe,4883.911683,1163799.700530
1227248.68937984,5413251.74174867,1849,39709,53.000000,701.000000,701,London—Fanshawe,London—Fanshawe,521.754584,11952.753983
1228497.71276642,5408323.40940677,1850,39710,53.000000,13.000000,013,London—Fanshawe,London—Fanshawe,5792.484305,1098472.066080
1228446.73904430,5407107.77144495,1851,39711,53.000000,400.000000,400,London—Fanshawe,London—Fanshawe,728.648941,26898.214811
1227387.48336155,5415358.85342349,1852,39712,53.000000,700.000000,700,London—Fanshawe,London—Fanshawe,523.554265,17238.392131
1224668.20745774,5408753.16336998,1853,39713,54.000000,413.000000,413,London North Centre,London-Centre-Nord,185.936591,2189.038377
1225532.61893047,5407716.80025925,1854,39714,54.000000,51.000000,051,London North Centre,London-Centre-Nord,6299.878715,1353561.096260
1221652.90382982,5408768.95589111,1855,39715,54.000000,404.000000,404,London North Centre,London-Centre-Nord,652.825077,19155.300190
1222650.80997415,5408673.45839379,1856,39716,54.000000,712.000000,712,London North Centre,London-Centre-Nord,574.913321,9242.612737
1224553.33665228,5409420.87002511,1857,39717,54.000000,410.000000,410,London North Centre,London-Centre-Nord,343.089243,5385.726191
1225494.49163832,5407962.47473487,1858,39718,54.000000,716.000000,716,London North Centre,London-Centre-Nord,300.148119,4084.162791
1223298.59730754,5408348.19205647,1859,39719,54.000000,714.000000,714,London North Centre,London-Centre-Nord,819.618733,28699.845479
1224854.21238717,5410200.12098675,1860,39720,54.000000,713.000000,713,London North Centre,London-Centre-Nord,568.622818,11312.015191
1221367.64281004,5408968.87154744,1861,39721,54.000000,709.000000,709,London North Centre,London-Centre-Nord,541.415176,13722.371987
1223113.16663674,5411940.59031719,1862,39722,54.000000,706.000000,706,London North Centre,London-Centre-Nord,1083.559071,53324.552748
1224632.14210750,5408843.49926569,1863,39723,54.000000,412.000000,412,London North Centre,London-Centre-Nord,333.900106,5275.242931
1223078.64236233,5409272.91364428,1864,39724,54.000000,409.000000,409,London North Centre,London-Centre-Nord,953.405881,29031.209595
1222585.14378474,5408668.58231197,1865,39725,54.000000,711.000000,711,London North Centre,London-Centre-Nord,585.554167,16367.904007
1224259.28038769,5410006.45399346,1866,39726,54.000000,710.000000,710,London North Centre,London-Centre-Nord,622.416866,23100.042533
1221480.81118073,5408634.49498520,1867,39727,54.000000,401.000000,401,London North Centre,London-Centre-Nord,568.112412,18929.158236
1221537.53108968,5409797.40914843,1868,39728,54.000000,25.000000,025,London North Centre,London-Centre-Nord,6068.243390,1111205.149060
1227443.17685528,5411303.62573456,1869,39729,54.000000,31.000000,031,London North Centre,London-Centre-Nord,4089.482606,745551.034553
1226372.90306102,5411418.33673238,1870,39730,54.000000,28.000000,028,London North Centre,London-Centre-Nord,4677.416791,825103.416016
1225486.42990296,5415460.99938373,1871,39731,54.000000,7.000000,007,London North Centre,London-Centre-Nord,7961.664127,1669349.720680
1222980.76614339,5409312.62438787,1872,39732,54.000000,408.000000,408,London North Centre,London-Centre-Nord,694.925694,15666.534984
1221421.38090984,5408863.95644275,1873,39733,54.000000,402.000000,402,London North Centre,London-Centre-Nord,783.279530,33173.600304
1224444.86930557,5408923.51339308,1874,39734,54.000000,411.000000,411,London North Centre,London-Centre-Nord,465.552430,7647.589280
1225524.27411539,5409270.52248005,1875,39735,54.000000,41.000000,041,London North Centre,London-Centre-Nord,4316.267642,561672.131225
1226214.12042677,5409968.84839073,1876,39736,54.000000,37.000000,037,London North Centre,London-Centre-Nord,4393.003176,827023.616113
1221633.31978011,5408862.74173672,1877,39737,54.000000,403.000000,403,London North Centre,London-Centre-Nord,590.747360,17537.676219
1227884.43864887,5410644.57201755,1878,39738,54.000000,39.000000,039,London North Centre,London-Centre-Nord,3741.321545,678289.130486
1222970.72778310,5408681.78086733,1879,39739,54.000000,33.000000,033,London North Centre,London-Centre-Nord,5818.847649,722079.556732
1222412.93842758,5409832.53375744,1880,39740,54.000000,26.000000,026,London North Centre,London-Centre-Nord,4545.468727,808150.301242
1221902.90654759,5408808.20892949,1881,39741,54.000000,32.000000,032,London North Centre,London-Centre-Nord,8740.673143,1256240.915960
1220874.16088605,5413526.44143041,1882,39742,54.000000,2.000000,002,London North Centre,London-Centre-Nord,8670.547061,2367421.412260
1224274.63834136,5408041.81566790,1883,39743,54.000000,46.000000,046,London North Centre,London-Centre-Nord,3550.905751,591226.635994
1224152.47448992,5410028.13827863,1884,39744,54.000000,35.000000,035,London North Centre,London-Centre-Nord,7595.660025,1131592.612460
1227015.31272117,5411952.34160760,1885,39745,54.000000,29.000000,029,London North Centre,London-Centre-Nord,4994.524649,759059.980590
1226127.97333681,5410795.03577717,1886,39746,54.000000,30.000000,030,London North Centre,London-Centre-Nord,4493.730659,904434.685264
1225356.52419195,5408854.13338614,1887,39747,54.000000,47.000000,047,London North Centre,London-Centre-Nord,5128.543090,611131.667833
1226312.31828775,5413944.65357811,1888,39748,54.000000,15.000000,015,London North Centre,London-Centre-Nord,6254.749110,968066.387983
1220911.75555156,5412663.14153678,1889,39749,54.000000,702.000000,702,London North Centre,London-Centre-Nord,660.383274,19994.973251
1220053.97461769,5412246.54759400,1890,39750,54.000000,701.000000,701,London North Centre,London-Centre-Nord,510.831328,12720.140531
1225709.92184993,5414039.48237884,1891,39751,54.000000,14.000000,014,London North Centre,London-Centre-Nord,8174.940902,1299467.488250
1227175.13337685,5410428.46368587,1892,39752,54.000000,38.000000,038,London North Centre,London-Centre-Nord,3222.770686,497964.454645
1225091.83096892,5408331.12289487,1893,39753,54.000000,49.000000,049,London North Centre,London-Centre-Nord,2736.033760,421287.347337
1225535.20806010,5412331.31108202,1894,39754,54.000000,22.000000,022,London North Centre,London-Centre-Nord,5117.693034,826337.062869
1220382.61120957,5410851.34252798,1895,39755,54.000000,705.000000,705,London North Centre,London-Centre-Nord,647.306480,22973.416467
